gx,gy,gz,time,ang
-958,-462,-7338,830891051,24.02793645974775
-948,-313,-7435,830897015,24.707747124637148
-943,-303,-7443,830897552,24.769013188591355
-933,-238,-7746,830906754,25.860074462762512
-930,-245,-7770,830907369,25.93322304502836
-932,-253,-7805,830908444,26.061666591215197
-975,-293,-8095,830916712,27.086889149004204
-978,-295,-8108,830917270,27.15619973337666
-989,-296,-8130,830918365,27.292605810097285
-1103,-289,-8234,830925330,28.17297453105334
-1121,-287,-8238,830925865,28.24065354789824
-1139,-281,-8244,830926426,28.311692457481467
-1158,-275,-8250,830926961,28.3795077438242
-1254,-211,-8221,830933532,29.21061003190493
-1166,-59,-8031,830942715,30.34269870355126
-1158,-38,-8008,830943270,30.41091030409004
-1148,-15,-7984,830943881,30.48575722696917
-1134,14,-7949,830944455,30.555735920570175
-991,201,-7643,830949994,31.202780754046564
-970,219,-7606,830950531,31.265182990091823
-337,306,-4422,830959712,31.877770076208964
-266,339,-4290,830960268,31.91366737218103
-147,490,-4024,830961362,31.979485560383694
446,1753,-2990,830969722,32.33328973399867
458,1808,-2961,830970278,32.3566184485124
469,1867,-2928,830970813,32.37877407969417
411,2337,-2801,830976528,32.60415922605858
205,2828,-3263,830991702,33.319944956114455
199,2814,-3301,830992259,33.34681229359163
198,2805,-3332,830992794,33.37288838430093
201,2791,-3367,830993354,33.400495017015146
215,2525,-3803,831000603,33.80721860994479
215,2501,-3835,831001165,33.83912869863105
218,2467,-3867,831001700,33.869775991547094
219,2425,-3909,831002260,33.90222509046942
118,2000,-4485,831008544,34.32329812819711
-34,1454,-5229,831017725,35.04623377434399
-39,1423,-5271,831018281,35.090417492414176
-47,1389,-5299,831018883,35.13852464922888
-52,1367,-5335,831019439,35.18326762021358
-13,1200,-5541,831025005,35.648148421071866
2,1184,-5585,831025542,35.693359318800624
54,1054,-5659,831034712,36.47494397044074
64,1060,-5683,831035258,36.5216990733755
77,1059,-5606,831036353,36.61417146204473
151,1124,-5355,831044525,37.272635718440405
147,1135,-5335,831045059,37.31553603452036
155,1152,-5303,831046178,37.40489182011668
178,1174,-5104,831052538,37.89365460476053
186,1173,-5086,831053073,37.934636843385995
193,1169,-5067,831053636,37.97759702342638
204,1166,-5050,831054195,38.02009904208962
176,1274,-4812,831061731,38.567071737279996
177,1285,-4800,831062289,38.60750025794648
174,1291,-4777,831062824,38.64608438393927
168,1289,-4751,831063392,38.68683482556829
144,1358,-4526,831068542,39.03937411357626
118,1418,-4161,831077721,39.61856343870746
116,1419,-4147,831078279,39.653689606160306
122,1425,-4124,831078882,39.691438093594904
120,1427,-4100,831079462,39.727543072943035
140,1407,-3942,831083996,39.99884653561043
141,1406,-3913,831084532,40.030698391524595
130,1416,-3670,831090926,40.387570892808995
132,1414,-3651,831091462,40.41735058214815
123,1411,-3609,831092547,40.476968101335004
108,1332,-3332,831100689,40.89033137820556
104,1325,-3312,831101314,40.921899645736715
93,1319,-3289,831101905,40.95155742529722
-15,1164,-3185,831110703,41.38015827083338
-22,1147,-3189,831111245,41.40661000863817
-37,1107,-3199,831112340,41.460213740060894
-238,772,-3430,831120721,41.900558768480586
-254,748,-3449,831121279,41.93004656022694
-269,721,-3472,831121813,41.958454176963734
-289,692,-3497,831122373,41.98846321522597
-450,375,-3809,831128537,42.3479423804968
-614,-94,-4318,831137719,42.95303770206619
-623,-120,-4336,831138277,42.98996080686901
-638,-147,-4362,831138879,43.03003465317149
-650,-179,-4389,831139460,43.068944578995605
-700,-401,-4589,831144999,43.45611755493119
-713,-423,-4605,831145535,43.49372035517163
-873,-752,-4856,831154713,44.172777921641796
-879,-776,-4867,831155275,44.21446401137809
-869,-806,-4900,831156369,44.296117115652756
-753,-1013,-5218,831164726,44.957315112484224
-740,-1018,-5233,831165284,45.001597560388
-728,-1024,-5246,831165819,45.044148951784656
-596,-1076,-5261,831172545,45.57903978112129
-400,-1013,-5162,831180205,46.174949709972346
-391,-1001,-5153,831180740,46.21651238163525
-380,-991,-5142,831181297,46.25968708244776
-370,-981,-5126,831181832,46.3010235682088
-310,-786,-4936,831188535,46.79993687783388
-276,-454,-4584,831197716,47.43597323365566
-273,-432,-4567,831198274,47.47449908401823
-269,-404,-4547,831198880,47.516162272172615
-262,-370,-4525,831199454,47.55543978743915
-200,-199,-4375,831204996,47.92208914898646
-195,-177,-4364,831205533,47.957532096429084
-178,-4,-4182,831214713,48.53881578944729
-175,5,-4174,831215271,48.57408441842167
-166,27,-4167,831216365,48.64311438085037
-125,149,-4201,831224724,49.17496545119561
-113,157,-4208,831225281,49.21045935679152
-98,164,-4213,831225815,49.24451813059772
-16,173,-4367,831232541,49.68843570117617
-27,142,-4668,831240152,50.22561624574518
-24,142,-4690,831240687,50.26355637887383
-22,139,-4717,831241249,50.30363939455573
-18,137,-4738,831241784,50.34196388082822
5,75,-5063,831248532,50.85820804995808
45,-36,-5496,831257713,51.6199573720147
45,-39,-5527,831258271,51.66652429422163
51,-43,-5585,831258880,51.71787790620061
60,-45,-5618,831259455,51.76664539657707
33,-112,-5846,831264994,52.25564723349372
23,-113,-5850,831265531,52.30310063096197
-85,-160,-5894,831274714,53.121991910153255
-79,-161,-5906,831275269,53.17158705256033
-65,-168,-5987,831276363,53.27067010080052
20,-187,-6051,831284722,54.03490932760542
22,-185,-6087,831285278,54.08605412370523
25,-178,-6093,831285813,54.13531697747834
106,-94,-6119,831291529,54.66362665493631
157,198,-6124,831306701,56.069201558154376
160,215,-6141,831307258,56.12096410621778
162,234,-6121,831307793,56.17052532211242
174,250,-6095,831308345,56.22144114765234
267,503,-6059,831316734,56.9911077071992
274,521,-6013,831317282,57.04101219849998
280,538,-5970,831317817,57.089386021314894
289,550,-5942,831318393,57.14122101863944
425,735,-5870,831323984,57.63805828827275
440,745,-5881,831324541,57.687650683560186
875,944,-5557,831333689,58.453873436639704
867,970,-5510,831334314,58.50582284093626
830,1009,-5476,831335451,58.59983251609899
483,1152,-5492,831343713,59.28946576573441
475,1159,-5504,831344267,59.335833812391456
461,1160,-5596,831345363,59.42912296511886
452,1142,-6201,831352352,60.08845126776489
455,1127,-6266,831352887,60.139455049098586
449,1115,-6408,831353982,60.24621201043915
526,945,-7007,831360325,60.92108803836146
531,913,-7046,831360860,60.97832125094121
533,887,-7078,831361421,61.03859693581098
469,609,-7165,831366532,61.59371611784571
289,366,-7514,831381162,63.26066185433388
287,372,-7519,831381697,63.32167821554208
287,377,-7523,831382241,63.383757499234974
282,385,-7533,831382775,63.44478432736515
25,562,-7233,831396205,64.92416898519627
19,561,-7227,831396740,64.98306177831314
11,564,-7213,831397298,65.04437406432356
1,576,-7194,831397833,65.10301622944156
-141,651,-6897,831411711,66.56453739643143
-138,660,-6901,831412261,66.62249891087787
-139,680,-6907,831412796,66.67893933145463
-139,695,-6910,831413355,66.737945340719
-27,775,-6970,831421713,67.6275777248266
-27,786,-6987,831422271,67.68712520980553
-25,806,-7023,831422806,67.74452077175634
-20,833,-7069,831423392,67.80781048080526
301,1096,-7760,831428994,68.47145496431308
337,1109,-7811,831429530,68.53536281322926
557,1156,-7638,831437546,69.46890810958456
429,846,-7466,831455688,71.5316795854973
434,830,-7469,831456244,71.59492866354228
432,810,-7469,831456779,71.6557792336192
429,793,-7459,831457339,71.71938037340209
356,368,-7830,831471709,73.42713461369067
360,348,-7840,831472257,73.49234092222468
363,322,-7854,831472792,73.55609845764279
366,312,-7873,831473353,73.62310988237638
481,-143,-7899,831481530,74.59838084323707
491,-205,-7856,831482065,74.66181092835265
491,-247,-7813,831482627,74.72805025971019
487,-283,-7768,831483187,74.79365186812554
-149,-633,-6654,831488990,75.37588611735019
-239,-665,-6607,831489527,75.42940647228146
-501,-844,-6490,831498685,76.32611741375337
-450,-847,-6501,831499304,76.38682003139937
-370,-853,-6525,831500449,76.49945328895691
-101,-811,-6500,831508702,77.30708060737786
-101,-811,-6488,831509253,77.3609117804389
-86,-822,-6479,831510347,77.4676232000883
-62,-729,-6499,831517404,78.15880500889912
-67,-717,-6505,831517939,78.21127001595835
-95,-713,-6485,831519010,78.31599999162148
-123,-662,-6462,831525331,78.93242619821785
-96,-664,-6491,831525866,78.98483187597047
-76,-665,-6515,831526427,79.0399826288089
-59,-663,-6544,831526962,79.09280981228918
491,-616,-7163,831533534,79.80177812362267
1387,-601,-8197,831542716,80.9326220043101
1412,-610,-8185,831543272,81.00101641259157
1463,-625,-8177,831543882,81.07595754352029
1499,-642,-8190,831544453,81.14620396169255
1746,-643,-8908,831549995,81.88810992952918
1798,-661,-8951,831550532,81.96035174443783
2334,-550,-9108,831559716,83.21739169664963
2346,-534,-9069,831560269,83.29281759497376
2356,-514,-9018,831561365,83.4414913497484
1646,690,-5024,831569724,84.08013146205782
1435,587,-4686,831570279,84.11968046602367
1176,458,-4311,831570814,84.15472671661395
-569,-82,196,831577542,84.13405500948252
-302,1178,-332,831585151,84.18143380699208
-309,1235,-332,831585686,84.18480540652654
-310,1277,-321,831586249,84.18828600233626
-312,1274,-429,831592544,84.23760497081692
-318,901,-476,831601682,84.31215324308839
-320,899,-487,831602240,84.31680201621332
-321,896,-498,831602775,84.32134759716541
-321,890,-505,831603334,84.32615333665925
-293,945,-501,831608534,84.37082416232504
-275,1258,-696,831617725,84.48038975828976
-274,1280,-708,831618283,84.48716531119805
-275,1297,-714,831618887,84.49456772477822
-282,1322,-716,831619443,84.50141757701931
-257,1482,-698,831624001,84.55715976957657
-251,1496,-695,831624537,84.56370323730383
-250,1629,-570,831630925,84.63063992999754
-256,1632,-569,831631461,84.63626124046769
-262,1634,-568,831632532,84.64748720750327
-291,1542,-673,831640662,84.74508356200663
-289,1540,-686,831641230,84.7520235273648
-291,1550,-698,831641825,84.75941141779661
-258,1573,-723,831646987,84.82559393697993
-260,1585,-722,831647536,84.83264040569424
-235,1588,-713,831648665,84.84697018981639
-135,1591,-785,831652999,84.90656181280333
-46,1623,-839,831654633,84.93037922125937
633,1949,-1232,831662709,85.09693755478375
671,1966,-1263,831663267,85.10872979097043
715,1988,-1295,831663861,85.12157704541723
749,2006,-1319,831664427,85.13403063718236
1109,2177,-1637,831669990,85.28363677924646
1130,2189,-1662,831670526,85.29827793262649
1166,2219,-2024,831679718,85.60069061487825
1160,2207,-2028,831680265,85.61874699592198
1090,2144,-2031,831681359,85.65486668491957
23,1194,-1646,831689717,85.87588055840986
-63,1123,-1623,831690273,85.89036522109318
-180,1033,-1600,831690808,85.9040834888838
-783,546,-1637,831697535,86.07801229931331
-1162,384,-1803,831705145,86.29399184883259
-1188,372,-1815,831705680,86.30927654265096
-1215,365,-1822,831706242,86.32539682534461
-1237,357,-1831,831706777,86.34081760007092
-1492,343,-1933,831713525,86.54680509352754
-2138,142,-2022,831722705,86.84108225076967
-2190,128,-2026,831723263,86.85903292753595
-2265,108,-2027,831723861,86.87829657262343
-2341,93,-2028,831724424,86.89646205066026
-3008,-47,-1989,831729986,87.07438747520925
-3065,-59,-1981,831730543,87.09217932948825
-3678,-95,-1893,831739717,87.37768366260708
-3706,-92,-1890,831740262,87.39469941954744
-3740,-90,-1883,831741357,87.4288255963614
-3756,-148,-1895,831749713,87.69127383432635
-3734,-145,-1905,831750271,87.70893975313591
-3707,-145,-1915,831750806,87.72595374363296
-3184,-178,-2189,831757532,87.96501137753003
-2379,-183,-2791,831765143,88.3003401488199
-2333,-178,-2834,831765678,88.32426092691873
-2274,-176,-2880,831766241,88.3498004314996
-2227,-183,-2919,831766776,88.37436182154313
-1713,-238,-3369,831773543,88.72779303765707
-1379,-236,-3530,831782702,89.225963311234
-1376,-234,-3530,831783260,89.25632022579032
-1373,-228,-3526,831783862,89.28903722965978
-1361,-222,-3517,831784421,89.31933879385406
-1396,-202,-3395,831789984,89.61091718302005
-1400,-199,-3389,831790541,89.64006906573246
-1279,-176,-3267,831799720,90.1026991411671
-1231,-185,-3284,831800281,90.1310936247576
-1111,-206,-3342,831801375,90.18728248696071
-214,-173,-3974,831809712,90.68870211889619
-215,-186,-3995,831810268,90.72231450540067
-224,-190,-4018,831810803,90.754847087912
-448,-230,-4155,831816540,91.11665845652878
170,-97,-4853,831831691,92.22634000810325
195,-78,-4867,831832248,92.26725758275049
219,-60,-4881,831832783,92.30667123742283
247,-44,-4889,831833343,92.34798990785698
851,161,-5042,831841724,92.98313140547488
886,165,-5058,831842280,93.02539633815739
904,180,-5056,831842815,93.06604944450635
909,201,-5056,831843395,93.11013300610954
925,163,-4939,831849005,93.52631697382418
983,159,-4956,831849541,93.56619686283237
1953,321,-5437,831858687,94.3080353192115
2027,342,-5486,831859306,94.3587151574428
2132,371,-5495,831860435,94.45125722391103
1369,35,-5261,831868734,95.10431000005843
1285,-45,-5243,831869280,95.14712798360925
1139,-200,-5214,831870374,95.23237720874286
347,-1087,-5035,831878710,95.85626498707471
330,-1117,-5012,831879269,95.8979080934343
313,-1139,-5007,831879803,95.93764337551121
305,-1233,-4825,831885539,96.34812880890217
609,-1267,-3943,831894681,96.8778642872649
602,-1296,-3885,831895237,96.90959344867115
596,-1327,-3844,831895772,96.93977648508115
579,-1379,-3805,831896390,96.97424976264502
453,-1801,-3495,831900976,97.20681676118403
438,-1854,-3477,831901531,97.23479670894703
408,-2449,-3665,831909377,97.64842064867064
415,-2487,-3717,831909912,97.67705759533963
421,-2516,-3759,831910450,97.70618544945431
428,-2546,-3791,831911013,97.73692618525025
712,-2623,-4131,831916997,98.09358033491459
741,-2620,-4171,831917533,98.12587745909327
1308,-2310,-4002,831926695,98.65546726027388
1313,-2312,-3983,831927310,98.69088580822716
1300,-2312,-3944,831928388,98.7523496210432
1392,-2464,-3459,831936724,99.1651942467815
1428,-2447,-3394,831937282,99.19232425922158
1462,-2434,-3332,831937817,99.2178369855733
1495,-2416,-3260,831938367,99.24347115684226
1795,-1897,-2296,831946703,99.51362958610756
1844,-1852,-2209,831947261,99.53102873114396
1887,-1811,-2133,831947796,99.54711174011045
1933,-1756,-2047,831948388,99.564163340577
2230,-1180,-1381,831953984,99.67161436689265
2291,-1177,-1348,831954540,99.68202861930601
2922,-672,-1436,831963689,99.86999257802444
2988,-628,-1425,831964317,99.8828684144035
3095,-572,-1399,831965457,99.90586195001771
3535,-204,-1443,831973713,100.08163673364683
3574,-156,-1407,831974268,100.09323616004183
3640,-18,-1341,831975363,100.11520975388402
6512,1967,773,831982353,100.04742676787781
6972,2303,1069,831982888,100.04022486403893
7854,2951,1638,831983980,100.01707661315275
8707,4814,3268,831991695,99.68665277331527
8646,4817,3322,831992251,99.66279623824934
8665,4773,3375,831992786,99.63942717570418
8801,4621,3425,831993380,99.61295781067895
9095,4184,3545,831998998,99.35190553485884
